SMILES,Class taste,Taste
CC1OC(OC2C(O)C(O)C(CO)OC2Oc2cc(c3c(c2)OC(CC3=O)c2ccc(c(c2)O)O)O)C(O)C(O)C1O,Bitterness,Bitter
COc1ccc(cc1O)C1CC(=O)c2c(cc(cc2O1)OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)O,Bitterness,Bitter(6); Strongly bitter; Sweet
COC1=CC(C)C2CC3OC(O)CC4C(=C(OC)C(=O)C(C34C)C2(C)C1=O)C,Bitterness,Very bitter; Bitter
[Br-].CN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C,Bitterness,Bitter
CC(C)=CCCC(C)=CCO,Bitterness,Bitter
CC(C)CC(=O)OCC=C(C)CCC=C(C)C,Bitterness,Bitter
CCNC(N)=S,Bitterness,Bitter
CC(C)CC(NC(=O)C(CCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(N)=O)C(=O)NC(CC(O)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(C(C)O)C(=O)N1CCCC1C(=O)NC(CCCN=C(N)N)C(O)=O,Bitterness,Bitter
O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,Bitterness,Slightly bitter
CN1CCCC1c1cccnc1,Bitterness,Bitter
OC(=O)c1cccnc1Nc1cccc(c1)C(F)(F)F,Bitterness,Bitter
COC1C(O)C2C3(C)C(CC4C(C)C=C(OC)C(=O)C24C)OC(O)CC3C1(C)O,Bitterness,Bitter
CCN(CC)C(=O)c1cccnc1,Bitterness,Faintly bitter 
CC(C)CNC(C)=O,Bitterness,Bitter
NC(=O)NN=CC1=CC=C(O1)N(=O)=O,Bitterness,Bitter
CC(C)CC(NC(=O)C(N)CC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NCC(O)=O,Bitterness,Bitter
CNC(N)=S,Bitterness,Bitter
CC(O)C(NC(=O)C(CC(O)=O)NC(=O)C(CCC(O)=O)NC(=O)C(CC(N)=O)NC(=O)C(N)CC(N)=O)C(O)=O,Bitterness,Bitter
COc1ccc(cc1OC)C1=CC(=O)c2c(c(c(c(c2O1)OC)OC)OC)OC,Bitterness,Bitter
CC=C(C)C(=O)OC1CC(=CCC(O)C(=CC2OC(=O)C(=C)C12)C)C,Bitterness,Bitter
CC1(C)CCC2OC(=O)C34CC(CC(O)C3C32COC(O)C13)C(=C)C4=O,Bitterness,Bitter
CC(=O)OC1CC(=O)OC(C)(C)C2CC(=O)C3(C)C(CCC4(C)C(OC(=O)C5OC345)C3=COC=C3)C12C,Bitterness,Bitter
CCCCCCCCCOC(C)=O,Bitterness,Bitter
CCCCCCCCCO,Bitterness,Bitter
CCC(C)C(=O)C1=C(O)C2(CC=C(C)C)CC3C(C)(C)CCC3(C1=O)C2=O,Bitterness,Bitter
CC(C)C(=O)C1=C(O)C2(CC=C(C)C)CC3C(C)(C)CCC3(C1=O)C2=O,Bitterness,Bitter
CC(C)CC(=O)C1=C(O)C2(CC=C(C)C)CC3C(C)(C)CCC3(C1=O)C2=O,Bitterness,Bitter
COc1ccc2c(c1OC)C(=O)OC2C1N(C)CCc2cc3c(c(c12)OC)OCO3,Bitterness,Bitter
CC1(C)OC(=O)C=CC2(C)C3CCC4(C)C(OC(=O)C5OC45C3(C)C(=O)CC12)C1=COC=C1,Bitterness,Bitter
CC(CCC1(O)OC2CC3C4CCC5CC(CCC5(C)C4CCC3(C)C2C1C)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)COC1OC(CO)C(O)C(O)C1O,Bitterness,Bitter
CC(CCC1(O)OC2CC3C4CCC5CC(CCC5(C)C4CCC3(C)C2C1C)OC1OC(CO)C(OC2OCC(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(O)C1O)COC1OC(CO)C(O)C(O)C1O,Bitterness,Bitter
CC1COc2c(c(cc3c2N1C=C(C(O)=O)C3=O)F)N1CCN(C)CC1,Bitterness,Bitter
COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C(=CC)C1CC(=O)OCCc1ccc(c(c1)O)O,Bitterness,Bitter(2); Intensely bitter
COc1ccc2c(c1)NC(=N2)S(=O)Cc1ncc(c(c1C)OC)C,Bitterness,Bitter
COc1ccccc1C=O,Bitterness,Bitter
CC1(C)CCC(O)C23COC(O)(C(O)C12)C12C(O)C(CCC31)C(=C)C2=O,Bitterness,Bitter
CN(C)CCOC(c1ccccc1)c1ccccc1C,Bitterness,Bitter
CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(CCC5(O)C4CCC3(O)C2)C2=CC(=O)OC2)C(O)C(O)C1O,Bitterness,Bitter
CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1,Bitterness,Bitter
COc1cc2c3cc1Oc1c(c(cc4c1C(Cc1ccc(cc1)Oc1cc(ccc1O)CC3N(C)CC2)N(C)CC4)OC)OC,Bitterness,Bitter
CC(NC(=O)C1CCCN1)C(O)=O,Bitterness,Bitter
COc1ccc(cc1)NC(C)=O,Bitterness,Bitter
CC12CC(OC(=O)C2CCC2(C)C1C1OC(=O)C2(O)C2OC12)C1=COC=C1,Bitterness,Bitter
[Br-].[Br-].CC(=O)OC1CC2CCC3C(CCC4(C)C3CC(C4OC(C)=O)[N+]3(C)CCCCC3)C2(C)CC1[N+]1(C)CCCCC1,Bitterness,Bitter
COc1ccnc(c1OC)CS(=O)C1=Nc2cc(ccc2N1)OC(F)F,Bitterness,Bitter
CC(C)(CO)C(O)C(=O)NCCC(O)=O,Bitterness,Bitter
[Ca+2].CC(C)(CO)C(O)C(=O)NCCC([O-])=O.CC(C)(CO)C(O)C(=O)NCCC([O-])=O,Bitterness,Bitter
COc1ccc(cc1OC)Cc1nccc2cc(c(cc12)OC)OC,Bitterness,Bitter
CC(=O)Nc1ccc(cc1)O,Bitterness,Bitter
CC1CCC2C(OC(=O)C2=C)C2(C)C(=O)C=CC12O,Bitterness,Bitter
COc1ccc(cc1)OC,Bitterness,Bitter
Oc1ccc(cc1)-c1[o+]c2cc(cc(c2cc1O)O)O,Bitterness,Bitter
CC1=CC=CN2C(=O)C(=CN=C12)C1=NNN=N1,Bitterness,Bitter
Oc1cc(cc(c1O)O)C(=O)OCC1OC(OC(=O)c2cc(c(c(c2)O)O)O)C(OC(=O)c2cc(c(c(c2)O)O)O)C(OC(=O)c2cc(c(c(c2)O)O)O)C1OC(=O)c1cc(c(c(c1)O)O)O,Bitterness,Bitter
[Br-].[Br-].C[N+](C)(C)CCCCC[N+](C)(C)C,Bitterness,Slightly bitter
NC(=N)c1ccc(cc1)OCCCCCOc1ccc(cc1)C(N)=N.OCCS(O)(=O)=O.OCCS(O)(=O)=O,Bitterness,Very bitter
[Na+].CCCC(C)C1(CC)C(=O)NC(=NC1=O)[O-],Bitterness,Slightly bitter
CN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C,Bitterness,Bitter
C1CCN2N=NN=C2CC1,Bitterness,Bitter
OCC1(O)CC(OC(=O)C(O)(CO)CO)C2C(OC(=O)C2(O)CO)C2C1CC(O)C2(O)CO,Bitterness,Bitter
COC1CC(OC(C)C1O)OC1CCC2(C)C3CCC4(C)C(CCC4(O)C3CCC2(O)C1)C1=CC(=O)OC1,Bitterness,Bitter
CC1=CC2OC(=O)C(=C)C2CCC(=C)C(CC1)OO,Bitterness,Bitter
CCCCCC=CCC=CCCCCCCCC(=O)CC(O)COC(C)=O,Bitterness,Bitter
OC(=O)C(Cc1ccccc1)NC(=O)C1CCCN1,Bitterness,Bitter
CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C1CCCN1)C(=O)NC(C(C)C)C(O)=O,Bitterness,Bitter
OC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C1CCCN1,Bitterness,Bitter
CCC(C)C(NC(=O)C1CCCN1C(=O)CNC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C1CCCN1)C(O)=O,Bitterness,Bitter
CCC(C)C(NC(=O)C1CCCN1C(=O)CNC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C1CCCN1)C(=O)N1CCCC1C(O)=O,Bitterness,Bitter
CCC(C)C(NC(=O)C1CCCN1C(=O)CNC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C1CCCN1)C(=O)N1CCCC1C(=O)NC(CC(N)=O)C(=O)NC(CO)C(O)=O,Bitterness,Bitter
CCC(C)C(NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C1CCCN1)C(=O)NC(C(C)CC)C(=O)NC(C(C)C)C(O)=O,Bitterness,Bitter
OC(=O)C1CCCN1C(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C1CCCN1,Bitterness,Bitter
OC(=O)CNC(=O)C1CCCN1,Bitterness,Bitter
OC(=O)CNC(=O)CNC(=O)C1CCCN1,Bitterness,Bitter
CCC(C)C(NC(=O)CNC(=O)C1CCCN1)C(O)=O,Bitterness,Bitter
OC(=O)C1CCCN1C(=O)CNC(=O)C1CCCN1,Bitterness,Bitter
OC(=O)CNC(=O)C1CCCN1C(=O)CNC(=O)C1CCCN1C(=O)CNC(=O)C1CCCN1,Bitterness,Bitter
CCC(C)C(NC(=O)C1CCCN1C(=O)CNC(=O)C1CCCN1)C(=O)N1CCCC1C(O)=O,Bitterness,Bitter
NC(N)=NCCCC(NC(=O)CNC(=O)C1CCCN1)C(O)=O,Bitterness,Bitter
CC(C)CC(NC(=O)C(N)Cc1ccccc1)C(O)=O,Bitterness,Bitter
CCOc1ccc(cc1)NC(C)=O,Bitterness,Slightly bitter
C=CCC1(C(=O)NC(=O)NC1=O)c1ccccc1,Bitterness,Bitter
Cl.Nc1ccc(c(n1)N)N=Nc1ccccc1,Bitterness,Slightly bitter
OCCc1ccccc1,Bitterness,Slightly bitter
S=C=NCCc1ccccc1,Bitterness,Bitter
[Ca+2].CCC1(C(=O)NC(=O)N=C1[O-])C1=CCCCC1.CCC1(C(=O)NC(=O)N=C1[O-])C1=CCCCC1,Bitterness,Bitter
CCC1(C(=O)NC(=O)NC1=O)c1ccccc1,Bitterness,Slightly bitter
NC(=O)OCCCc1ccccc1,Bitterness,Slightly bitter
Cc1ccc(cc1)N(CC1=NCCN1)c1cccc(c1)O,Bitterness,Bitter
OCC1OC(Oc2ccccc2)C(O)C(O)C1O,Bitterness,Bitter
OCC1OC(Oc2ccccc2)C(O)C(O)C1O,Bitterness,Bitter
OCC1OC(Oc2ccccc2)C(O)C(O)C1O,Bitterness,Bitter
O=CCc1ccccc1,Bitterness,Bitter
COC(Cc1ccccc1)OC,Bitterness,Bitter
NC(N)=NC(N)=Nc1ccccc1,Bitterness,Somewhat bitter
CCCCC1C(=O)N(N(C1=O)c1ccccc1)c1ccccc1,Bitterness,Bitter
Cl.CNCC(O)c1cccc(c1)O,Bitterness,Bitter
O=C=NCCc1ccccc1,Bitterness,Bitter
CC1(C(=O)NC(=O)NC1=O)c1ccccc1,Bitterness,Slightly bitter
Cl.CC(N)C(O)c1ccccc1,Bitterness,Bitter
NC(=S)Nc1ccccc1,Bitterness,Bitter
[Na+].O=C1NC(C(=O)[N-]1)(c1ccccc1)c1ccccc1,Bitterness,Bitter
NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)=O,Bitterness,Bitter
NC(Cc1ccccc1)C(=O)NC(CC1=CNc2ccccc12)C(O)=O,Bitterness,Bitter
Oc1ccc(cc1)CCC(=O)c1c(cc(cc1O)O)O,Bitterness,Bitter
CC(C)CC(=O)c1c(c(c(c(c1O)C1OC(CO)C(O)C(O)C1O)O)C1OC(CO)C(O)C(O)C1O)O,Bitterness,Bitter
CN1CCC23C4Oc5c(ccc(c25)CC1C3C=CC4O)OCCN1CCOCC1,Bitterness,Bitter
OC(=O)c1ccccc1C(=O)Nc1ccc(cc1)S(=O)(=O)NC1=NC=CS1,Bitterness,Slightly bitter
COCC(Cc1ccc(c(c1)OC)OC)C(COC)Cc1ccc(c(c1)OC)OC,Bitterness,Bitter
CCC(C)C(NC(=O)C1CCCN1)C(O)=O,Bitterness,Bitter
Cc1ccccn1,Bitterness,Bitter
Cl.C1CCN(CC1)CCN(Cc1ccccn1)c1ccccc1,Bitterness,Slightly bitter
COC1C(C)C2CC(=O)OC3CC4C(C)CC(O)C(=O)C4(C)C(C1OC(C)=O)C23C,Bitterness,Bitter
Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,Bitterness,Intensely bitter; Bitter/Sour
CC1=C(C=O)C(C)(C)CC(C1)OC1OC(CO)C(O)C(O)C1O,Bitterness,Bitter
CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)CC(C)C(=O)C=CC1(C)O,Bitterness,Very bitter
CC(C)(O)C1C2OC(=O)C1C1(O)CC3OC43C(=O)OC2C14C,Bitterness,Highly bitter
CC(=C)C1C2OC(=O)C1C1(O)CC3OC43C(=O)OC2C14C.CC(C)(O)C1C2OC(=O)C1C1(O)CC3OC43C(=O)OC2C14C,Bitterness,Intensely bitter
CC(=C)C1C2OC(=O)C1C1(O)CC3OC43C(=O)OC2C14C,Bitterness,Very bitter
CC(C)=CCCC(C)=CCCC(C)=CCN1CCN(CC1)Cc1ccc2c(c1)OCO2,Bitterness,Bitter
CCCCCC(O)C(O)C=CC(O)CCCCCCCC(O)=O,Bitterness,Bitter
Oc1cc(c2c(c1)OC(CC2=O)c1ccccc1)O,Bitterness,Bitter
CCC(C)C(NC(=O)C1CCCN1)C(=O)N1CCCC1C(O)=O,Bitterness,Bitter
CCN1C=C(C(O)=O)C(=O)c2cnc(nc12)N1CCNCC1,Bitterness,Bitter
C1CNCCN1,Bitterness,Bitter
C1CCNCC1,Bitterness,Bitter
CCC1(CC)C(=O)CCNC1=O,Bitterness,Bitter
CC(=O)OCc1ccc2c(c1)OCO2,Bitterness,Bitter
OC(=O)c1ccc2c(c1)OCO2,Bitterness,Bitter
Cl.OC(C1CCCCN1)(c1ccccc1)c1ccccc1,Bitterness,Slightly bitter
CN1CCN(CC1)CC(=O)N1c2ccccc2C(=O)Nc2cccnc12,Bitterness,Bitter
NCCCCC(NC(=O)C1CCCN1)C(O)=O,Bitterness,Bitter
CC(C)CC(NC(=O)C1CCCN1)C(O)=O,Bitterness,Bitter
CCOc1ccc(cc1)NC(=O)C(C)O,Bitterness,Slightly bitter
CC(C)=CCCC(C)=CCCC(CO)=CCCC(C)=CCO,Bitterness,Bitter
CC(C)C1=CCC(=CC1)C,Bitterness,Slightly bitter
COc1ccc(cc1)C=O,Bitterness,Bitter
OC1COC2(CC1O)CN1C(=CC=C1C=O)CO2,Bitterness,Bitter
CCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,Bitterness,Somewhat bitter
CCCCCCCCCCCCCCCCCC(=O)OCCOCC(OCCOC)C1OCC(OCCOC)C1OCCOC,Bitterness,Somewhat Bitter
CCCCCCCCC=CCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,Bitterness,Somewhat bitter
COc1ccc(cc1)C1CC(=O)c2c(cc(cc2O1)OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)O,Bitterness,Bitter
[K+].CC1C2C(O)C(C(O)CC(=C)C2CC1=O)C(=C)C([O-])=O,Bitterness,Bitter
[K+].OCOc1ccccc1S([O-])(=O)=O,Bitterness,Faint bitter
[K+].[K+].[O-]S([O-])(=O)=O,Bitterness,Bitter
OC(=O)C1CCCN1C(=O)C1CCCN1,Bitterness,Bitter
OC(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)C1CCCN1,Bitterness,Bitter
CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)C1CCCN1)C(=O)NC(C(C)C)C(O)=O,Bitterness,Bitter
OC(=O)CNC(=O)C1CCCN1C(=O)C1CCCN1,Bitterness,Bitter
OC(=O)C1CCCN1C(=O)C1CCCN1C(=O)C1CCCN1,Bitterness,Bitter
CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C2CCC1(O)C(=O)CO,Bitterness,Bitter
CC12CC(=O)C3C(CCC4=CC(=O)C=CC34C)C2CCC1(O)C(=O)CO,Bitterness,Bitter
NC(N)=NCCCC(NC(=O)C1CCCN1)C(O)=O,Bitterness,Bitter
CCN(CC)CCNC(=O)c1ccc(cc1)N,Bitterness,Bitter
CCN(CC)CCOC(=O)c1ccc(cc1)N,Bitterness,Slightly bitter
OC1Cc2c(cc(c(c2OC1c1ccc(c(c1)O)O)C1C(O)C(Oc2cc(cc(c12)O)O)c1ccc(c(c1)O)O)O)O,Bitterness,Bitter
OC1C(Oc2cc(cc(c2C1c1c(cc(c2c1OC(C(C2)OC(=O)c1cc(c(c(c1)O)O)O)c1ccc(c(c1)O)O)O)O)O)O)c1ccc(c(c1)O)O,Bitterness,Bitter
OC1Cc2c(cc(c(c2OC1c1ccc(c(c1)O)O)C1C(O)C(Oc2cc(cc(c12)O)O)c1ccc(c(c1)O)O)O)O,Bitterness,Bitter
OC1C(Oc2cc(cc(c2C1c1c(cc(c2c1OC(C(C2)OC(=O)c1cc(c(c(c1)O)O)O)c1ccc(c(c1)O)O)O)O)O)O)c1ccc(c(c1)O)O,Bitterness,Bitter
OC1Cc2c(cc(c(c2OC1c1ccc(c(c1)O)O)C1C(O)C(Oc2cc(cc(c12)O)O)c1ccc(c(c1)O)O)O)O,Bitterness,Bitter
OC1Cc2c(cc(c(c2OC1c1ccc(c(c1)O)O)C1C(O)C(Oc2c(c(cc(c12)O)O)C1C(O)C(Oc2cc(cc(c12)O)O)c1ccc(c(c1)O)O)c1ccc(c(c1)O)O)O)O,Bitterness,Bitter
OC1Cc2c(cc(c(c2OC1c1ccc(c(c1)O)O)C1C(O)C(Oc2c(c(cc(c12)O)O)C1C(O)C(Oc2cc(cc(c12)O)O)c1ccc(c(c1)O)O)c1ccc(c(c1)O)O)O)O,Bitterness,Bitter
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,Bitterness,Bitter
OCC1OC(SC(CC(O)C=C)=NOS(O)(=O)=O)C(O)C(O)C1O,Bitterness,Bitter
CC(CN1c2ccccc2Sc2ccccc12)N(C)C,Bitterness,Bitter
Cl.CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,Bitterness,Slightly bitter
CC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O,Bitterness,Slightly bitter
NC(=N)c1ccc(cc1)OCCCOc1ccc(cc1)C(N)=N.OCCS(O)(=O)=O.OCCS(O)(=O)=O,Bitterness,Very bitter
CC(C)NCC(O)COc1cccc2ccccc12,Bitterness,Bitter
CCC(=O)OC(Cc1ccccc1)(C(C)CN(C)C)c1ccccc1.OS(=O)(=O)c1ccc2ccccc2c1,Bitterness,Bitter
Cl.CCC(=O)OC(Cc1ccccc1)(C(C)CN(C)C)c1ccccc1,Bitterness,Bitter
CCCOC(=O)C=CC1=CC=CO1,Bitterness,Bitter
CCCOC(=O)c1cc(c(c(c1)O)O)O,Bitterness,Slightly bitter
CCCOC(=O)CC,Bitterness,Bitter
CCCC1=CC(=O)NC(=S)N1,Bitterness,Bitter
CC(C)C1=C(C)N(C)N(C1=O)c1ccccc1,Bitterness,Slightly bitter
CCOC(=O)c1ccc(c(c1)O)O,Bitterness,Bitter
CC(CCC1(O)OC2CC3C4CC=C5CC(CCC5(C)C4CCC3(C)C2C1C)OC1OC(CO)C(OC2OC(C)C(O)C(O)C2O)C(O)C1OC1OC(C)C(O)C(O)C1O)COC1OC(CO)C(O)C(O)C1O,Bitterness,Bitter
COc1cc(c2c(c1)OC=C(C2=O)c1ccc(cc1)O)O,Bitterness,Bitter
OCC1OC(Oc2cc(c3c(c2)OC(CC3=O)c2ccc(cc2)O)O)C(O)C(O)C1O,Bitterness,Bitter
CNC(C)C(O)c1ccccc1.OS(O)(=O)=O,Bitterness,Bitter
CCC1CN2CCc3cc(c(cc3C2CC1CC1=C2C=C(OC)C(=O)C=C2CCN1)OC)OC,Bitterness,Very bitter
N1C=Nc2ncncc12,Bitterness,Bitter
CC(C)CC(NC(=O)C(NC(=O)C1CCCN1)C(C)C)C(=O)NCC(=O)N1CCCC1C(=O)NC(C(C)C)C(O)=O,Bitterness,Bitter
CCC(C)C(NC(=O)C(NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)CNC(=O)C(CCCN=C(N)N)NC(=O)C(NC(=O)C1CCCN1C(=O)CNC(=O)C(CC(C)C)NC(=O)C(NC(=O)C1CCCN1)C(C)C)C(C)C)C(C)CC)C(=O)NC(C(C)C)C(O)=O,Bitterness,Bitter
CCC(C)C(NC(=O)C(NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)CNC(=O)C(CCCN=C(N)N)NC(=O)C(NC(=O)C1CCCN1)C(C)C)C(C)CC)C(=O)NC(C(C)C)C(O)=O,Bitterness,Bitter
OC(=O)C(Cc1ccc(cc1)O)NC(=O)C1CCCN1,Bitterness,Bitter
c1cnccn1,Bitterness,Bitter
N1C=CC=N1,Bitterness,Bitter
c1ccnnc1,Bitterness,Bitter
c1ccncc1,Bitterness,Bitter
[Br-].CN(C)C(=O)Oc1ccc[n+](c1)C,Bitterness,Extremely bitter
c1cncnc1,Bitterness,Bitter
Oc1ccccc1O,Bitterness,Bitter
COC1=CC=C2Nc3cc(ccc3C(=C2N1)N=C1C=C(CN2CCCC2)C(=O)C(=C1)CN1CCCC1)Cl.OP(O)(O)=O.OP(O)(O)=O.OP(O)(O)=O.OP(O)(O)=O,Bitterness,Slightly bitter
N1C=CC=C1,Bitterness,Bitter
C1CCNC1,Bitterness,Bitter
CC1(O)CC(=C(O)C1=O)N1CCCC1,Bitterness,Bitter
CCC(C)C(NC(=O)C(CCCCN)NC(=O)C(CC(O)=O)NC(=O)C(N)CCC(N)=O)C(=O)NC(CC1=CNC=N1)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)NC(C(C)O)C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(Cc1ccc(cc1)O)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCC(=O)N1CCCC1C(O)=O,Bitterness,Bitter
CC(C)CC(NC(=O)C(N)CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)N1CCCC1C(=O)NC(CC(N)=O)C(=O)NC(C(C)C)C(=O)NC(CC(N)=O)C(=O)N1CCCC1C(=O)NC(CC1=CNc2ccccc12)C(=O)NC(CC1=CN=CN1)C(=O)NC(CC(N)=O)C(=O)N1CCCC1C(O)=O,Bitterness,Bitter
CC(C)CC(NC(=O)C(N)CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)N1CCCC1C(=O)NC(CO)C(O)=O,Bitterness,Bitter
CC(C)CC(NC(=O)C(N)CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)N1CCCC1C(=O)NC(CO)C(=O)NC(C(C)O)C(=O)NC(CC(N)=O)C(=O)N1CCCC1C(O)=O,Bitterness,Bitter
CC(C)CC(NC(=O)C(N)CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)N1CCCC1C(=O)NC(CO)C(=O)NC(C(C)O)C(=O)NC(CC(N)=O)C(=O)N1CCCC1C(=O)NC(CC1=CNc2ccccc12)C(=O)NC(CC1=CNC=N1)C(O)=O,Bitterness,Bitter
CC(C)CC(NC(=O)C(N)CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)N1CCCC1C(=O)NC(CO)C(=O)NC(C(C)O)C(=O)NC(CC(N)=O)C(=O)N1CCCC1C(=O)NC(CC1=CNc2ccccc12)C(=O)NC(CC1=CNC=N1)C(=O)NC(CO)C(=O)N1CCCC1C(O)=O,Bitterness,Bitter
CCC(C)C(NC(=O)C(CCCCN)NC(=O)C(CC(O)=O)NC(=O)C(CC(N)=O)NC(=O)C(N)CCC(N)=O)C(=O)NC(CC1=CNC=N1)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)NC(C(C)O)C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(Cc1ccc(cc1)O)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)N1CCCC1C(=O)NC(C(C)CC)C(=O)N1CCCC1C(O)=O,Bitterness,Bitter
CCC(C)C(NC(=O)C(CCCCN)NC(=O)C(CC(O)=O)NC(=O)C(CC(N)=O)NC(=O)C(N)CCC(N)=O)C(=O)NC(CC1=CNC=N1)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)NC(C(C)O)C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(Cc1ccc(cc1)O)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)N1CCCC1C(=O)NC(C(C)CC)C(=O)N1CCCC1C(=O)NC(CC(N)=O)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(C(C)CC)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)NC(CCC(N)=O)C(=O)NC(C(C)O)C(=O)N1CCCC1C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(O)=O,Bitterness,Bitter
CCC(C)C(NC(=O)C(NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)CNC(=O)C(CCCN=C(N)N)NC(=O)C(NC(=O)C1CCCN1C(=O)CNC(=O)C(CC(C)C)NC(=O)C(NC(=O)C1CCCN1C(=O)C(N)CCC(N)=O)C(C)C)C(C)C)C(C)CC)C(=O)NC(C(C)C)C(O)=O,Bitterness,Bitter
CCC(C)C(NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)CNC(=O)C(CCCN=C(N)N)NC(=O)C(NC(=O)C1CCCN1C(=O)CNC(=O)C(CC(C)C)NC(=O)C(NC(=O)C1CCCN1C(=O)C(CCC(N)=O)NC(=O)C(N)CCC(N)=O)C(C)C)C(C)C)C(O)=O,Bitterness,Bitter
CC(C)CC(NC(=O)C(NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(N)CCC(N)=O)C(C)C)C(=O)N1CCCC1C(=O)NC(C(C)C)C(=O)N1CCCC1C(=O)NC(CCC(N)=O)C(O)=O,Bitterness,Bitter
COC1=CC(C)C2CC3OC(=O)CC4C(=C(OC)C(=O)C(C34C)C2(C)C1=O)C,Bitterness,Bitter
CCC12CCCN(CCC3=C(CC1)Nc1ccccc31)C2,Bitterness,Bitter
OC1=C(Oc2cc(c(c(c2C1=O)O)O)O)c1ccc(c(c1)O)O,Bitterness,Bitter
OC1=C(Oc2cc(cc(c2C1=O)O)O)c1ccc(c(c1)O)O,Bitterness,Bitter
OCC1CC(OC2=C(Oc3cc(cc(c3C2=O)O)O)c2ccc(c(c2)O)O)C(O)C(O)C1O,Bitterness,Bitter
